Set_Number,Language,Weighted_Average,S_su,S_aa,S_fa,S_va,S_bu,S_pr,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_xc,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_va_ion,S_bu_ion,S_pro_ion,S_ac_ion,S_hco3_ion,S_nh3,S_cat,S_an,S_gas_h2,S_gas_ch4,S_gas_co2,time
27,SteadPy,1.075506494,0.011522214,0.006482987,0.130242932,0.010975349,0.012209558,0.015006749,0.443822268,1.96E-07,0.054852214,0.156279018,0.140483897,0.306218454,0.303120274,0.026873832,0.109187997,0.028660632,0.370324275,1.147712694,0.23668297,0.410903391,0.145886767,0.799310229,0.317976391,25.62849118,0.010951803,0.012185616,0.014973095,0.443066796,0.147574554,0.005723154,0.04,0.02,8.64E-06,1.671397251,0.012913962,127.2742884
28,SteadPy,1.137339958,0.010792151,0.005170926,0.100634715,0.01614325,0.018701864,0.01638077,0.57580073,2.13E-07,0.051559171,0.151181098,0.135007273,0.355431557,0.330843178,0.023515851,0.101971496,0.023587272,0.407862572,1.124109378,0.237369283,0.395614332,0.119932551,0.671687803,0.346897787,25.69510464,0.016101528,0.01865768,0.016336515,0.574619843,0.141128298,0.004560036,0.04,0.02,9.29E-06,1.560123186,0.014864093,149.8597159
29,SteadPy,0.97364614,0.01329177,0.005142185,0.116297484,0.012680906,0.01299844,0.013095196,0.166460348,2.39E-07,0.050417665,0.135556383,0.112478459,0.289275153,0.283118828,0.031342966,0.114510992,0.027348993,0.394298705,1.305419795,0.225198933,0.413552994,0.138300319,0.670639898,0.307449967,25.5589011,0.01264516,0.012964945,0.013056609,0.166087981,0.125889036,0.003735285,0.04,0.02,1.04E-05,1.547747073,0.014623423,150.99612
30,SteadPy,10.68347776,0.011758191,0.005526182,3.980671502,0.047347567,0.054497502,0.119060432,17.54087598,1.61E-05,0.030018813,0.0202713,0.155533259,0.306256303,0.262226674,0.030928002,0.122978646,0.027891729,0.388196647,1.319284197,0.060286321,0.35990724,0.149064826,0.007500634,0.295082138,25.54701268,0.027387215,0.032710133,0.067573171,11.11568161,0.000908671,1.27E-05,0.04,0.02,0.000777671,0.89744858,0.025215031,180.1778579
31,SteadPy,0.979319899,0.008796541,0.004812124,0.068396696,0.010976137,0.011928202,0.016222263,0.292925897,1.88E-07,0.051297267,0.158138537,0.137248922,0.28931568,0.31160458,0.023514162,0.089139247,0.02708011,0.435297342,1.11371758,0.248748006,0.421309668,0.117157883,0.696550538,0.347440828,25.54251727,0.010948537,0.011900784,0.016179623,0.292341422,0.147832455,0.004576542,0.04,0.02,8.28E-06,1.548875205,0.015043189,150.8759322
32,SteadPy,1.010636861,0.012578162,0.005127218,0.099730169,0.013107841,0.014224794,0.019131979,0.126151247,2.07E-07,0.058798406,0.153350486,0.126633847,0.332224326,0.295452273,0.030596629,0.113495178,0.032886728,0.465392597,1.275193125,0.262861614,0.437936857,0.150417161,0.658759425,0.356045251,25.57637374,0.013071011,0.014188257,0.019075786,0.125869961,0.141701508,0.002643432,0.04,0.02,8.80E-06,1.623373278,0.015093506,165.3884912
33,SteadPy,1.028986364,0.01209539,0.005960923,0.093214216,0.011105947,0.013388049,0.019301521,0.240264702,2.51E-07,0.05939601,0.161409005,0.141730913,0.366046406,0.30192513,0.024354398,0.087561649,0.025081077,0.450117166,1.196038816,0.217989157,0.392811494,0.113828701,0.766235287,0.325702728,25.70950974,0.011083449,0.013363259,0.019260648,0.239878523,0.152646789,0.005026589,0.04,0.02,1.11E-05,1.753014088,0.012242887,177.0536995
34,SteadPy,1.004639775,0.010599338,0.006617077,0.088916796,0.012024705,0.01502703,0.012516606,0.201773299,2.23E-07,0.05132805,0.169674736,0.142157197,0.352903213,0.347863122,0.030789068,0.095687804,0.031196974,0.480769512,1.107143787,0.253532469,0.389883105,0.120388786,0.67177928,0.315013615,25.65376042,0.011987955,0.014985047,0.01247662,0.201283915,0.155852294,0.002896812,0.04,0.02,9.42E-06,1.427387469,0.018320482,179.1781819
35,SteadPy,0.935160721,0.00991585,0.005895389,0.112238384,0.010292456,0.011892283,0.0150921,0.109558909,1.88E-07,0.052742001,0.139471882,0.113181141,0.358115348,0.290521567,0.024923429,0.085613563,0.029164391,0.484615892,1.028075958,0.243062487,0.464811474,0.138679281,0.787372893,0.353275,25.67185327,0.010261037,0.011859097,0.015043942,0.109293492,0.128420021,0.002795203,0.04,0.02,8.16E-06,1.546853262,0.015575298,159.4773381
36,SteadPy,1.032822053,0.012689082,0.005325039,0.135373082,0.012899737,0.013986773,0.014250454,0.195751425,2.54E-07,0.05639364,0.16082524,0.135367786,0.284985355,0.29324372,0.028203663,0.122256093,0.032433607,0.455355728,1.247666273,0.229140004,0.420195403,0.162255585,0.733733256,0.324039658,25.66524288,0.012864204,0.013951554,0.014209422,0.195323537,0.148947593,0.003091957,0.04,0.02,1.08E-05,1.578617318,0.015804786,175.2555912
37,SteadPy,21.17571117,0.175433114,0.069476763,5.328428817,0.416878251,0.481901007,4.163117685,15.49838844,3.62E-06,0.029688851,0.018109416,0.131143348,0.226643637,0.28293162,0.033601226,0.110465582,0.032292259,0.395964098,1.061090119,0.009849808,0.431872488,0.012458764,0.007624981,0.182551977,25.45834979,0.200726275,0.242876447,1.958379571,8.359193849,0.000568925,8.34E-06,0.04,0.02,0.000180613,0.930131094,0.023803451,154.6180384
38,SteadPy,1.002050022,0.010665173,0.006193986,0.120163375,0.012757719,0.01572925,0.013102062,0.104274726,3.25E-07,0.056297449,0.141078961,0.116776484,0.301279091,0.286130001,0.02590866,0.107087322,0.031499029,0.463980079,1.100655157,0.213720393,0.44053873,0.141322394,0.879333734,0.32901745,25.65766394,0.012724346,0.015691638,0.013066234,0.10405827,0.131429809,0.003444321,0.04,0.02,1.40E-05,1.650595249,0.013753584,130.8187482
39,SteadPy,1.512264121,0.013021925,0.00614475,0.144670575,0.011738942,0.013050675,0.02174886,1.703918413,3.29E-07,0.055130732,0.13459854,0.140768913,0.337607561,0.342898632,0.027681467,0.119633148,0.031905518,0.450546583,1.108827256,0.229576002,0.416172309,0.142196069,0.723150282,0.293055238,25.4957369,0.011713656,0.013024979,0.021699888,1.701006213,0.127238569,0.006619738,0.04,0.02,1.43E-05,1.709870311,0.011508721,125.7507029
40,SteadPy,1.168614212,0.010750963,0.005179689,0.105737685,0.010897618,0.013182399,0.019667667,0.736787036,2.12E-07,0.051250114,0.157398526,0.143114706,0.309427963,0.320376858,0.026296131,0.110841306,0.033474121,0.422039668,1.183357783,0.208687867,0.429554752,0.144690376,0.670252175,0.366389021,25.7006625,0.010868939,0.013150686,0.01961356,0.73524834,0.146713672,0.004602619,0.04,0.02,9.02E-06,1.516609503,0.015698422,127.882266
41,SteadPy,1.785874538,0.012229486,0.005828658,0.118819705,0.009312423,0.011304378,0.014848774,3.003729538,2.31E-07,0.054925002,0.125469437,0.151763726,0.310075631,0.267885604,0.029109088,0.111853864,0.025817015,0.368210435,1.218342633,0.217606724,0.49288363,0.139328588,0.624698623,0.323969305,25.67417302,0.009291091,0.011280708,0.014813218,2.998269955,0.118157549,0.006509951,0.04,0.02,1.03E-05,1.727960489,0.011332301,153.0430667
42,SteadPy,1.152601328,0.016875814,0.005908871,0.133651354,0.013021941,0.01482773,0.016638633,0.524653241,2.32E-07,0.048948252,0.151724467,0.134484816,0.266741629,0.343504319,0.038440088,0.108241547,0.030701444,0.394812422,1.222137313,0.229664258,0.413057935,0.154331588,0.68553014,0.378238571,25.63657639,0.012986264,0.014790594,0.016590981,0.52351256,0.141245016,0.004756244,0.04,0.02,9.65E-06,1.457270807,0.015984184,113.4112222
43,SteadPy,1.198010517,0.010357069,0.005603465,0.130696793,0.011262356,0.012710481,0.015539854,0.713013314,2.47E-07,0.06017799,0.152015288,0.14537039,0.294550021,0.351183916,0.025371835,0.096750971,0.0295176,0.476969357,1.258564007,0.242439038,0.505759258,0.149581184,0.760814256,0.346709038,25.59120556,0.011244584,0.012692149,0.01551422,0.712120701,0.145733719,0.008236764,0.04,0.02,1.10E-05,1.865143264,0.009474161,123.3909698
44,SteadPy,1.078966824,0.016902221,0.006487114,0.093968742,0.009154643,0.011015273,0.017665667,0.309022433,3.21E-07,0.051161385,0.142702568,0.123958137,0.325456286,0.328384896,0.032921049,0.123290493,0.029370857,0.437073225,1.231356439,0.284487669,0.439473204,0.136095987,0.855585054,0.32401688,25.66818988,0.009131915,0.010990275,0.017619822,0.308413666,0.133780748,0.005087729,0.04,0.02,1.37E-05,1.568613374,0.013948331,125.9855752
45,SteadPy,1.020196611,0.012434855,0.005116304,0.074329377,0.008773063,0.00886358,0.017807265,0.300572098,1.56E-07,0.068741117,0.164038714,0.149493896,0.382446664,0.329905494,0.027787519,0.080424852,0.03101382,0.354805845,1.327471736,0.253842265,0.442643108,0.125037594,0.869538363,0.369973552,25.69354339,0.00876095,0.008852394,0.017781562,0.300242855,0.157754659,0.006790875,0.04,0.02,7.10E-06,2.013236493,0.008470223,127.6265497
46,SteadPy,5.366260526,0.010752423,0.005632299,0.130222982,0.015909899,0.01819135,0.017743669,20.19245757,6.41E-07,0.03565837,0.015065825,0.149503934,0.286772017,0.299235218,0.031122347,0.094668445,0.024999786,0.442536264,1.179777936,0.261967086,0.480192105,0.133764783,0.007054225,0.28237613,25.62329772,0.00759456,0.009092749,0.008273358,10.80749942,0.000474165,1.05E-05,0.04,0.02,3.14E-05,1.131144129,0.020648668,177.029238
47,SteadPy,1.02091822,0.012612235,0.007083947,0.164152911,0.010390848,0.010420302,0.014061908,0.255026338,2.43E-07,0.059349857,0.13566153,0.112665063,0.323426968,0.316773636,0.02801196,0.122762637,0.03092862,0.447058844,1.053357259,0.220546667,0.462341651,0.140828849,0.898720607,0.331720344,25.62807802,0.010362108,0.010393955,0.014021252,0.254466579,0.12570038,0.002748249,0.04,0.02,1.04E-05,1.692316875,0.013566081,125.7037039
48,SteadPy,1.022011876,0.014867465,0.004575588,0.092431472,0.011294188,0.011657382,0.017197399,0.183607059,2.51E-07,0.063299007,0.172081389,0.150498996,0.30587938,0.282374272,0.029591945,0.102345775,0.031729317,0.382935211,1.124525956,0.254217781,0.4371322,0.149422898,0.786714053,0.339300983,25.61587874,0.011271972,0.011636423,0.017162038,0.18332051,0.162761805,0.004592106,0.04,0.02,1.10E-05,1.790760403,0.012252889,174.257962
49,SteadPy,1.042003654,0.011161271,0.006992611,0.119334452,0.012630508,0.014769482,0.01329217,0.24357732,2.20E-07,0.059921138,0.14167691,0.122531261,0.289483334,0.296479056,0.031998292,0.120578477,0.028099158,0.461431686,1.231502189,0.22337707,0.455391702,0.163743642,0.791473818,0.348526314,25.5770575,0.012603551,0.014740669,0.013262514,0.243164834,0.133749674,0.004710275,0.04,0.02,9.42E-06,1.772717054,0.011541881,126.748754
50,SteadPy,0.994231956,0.014988675,0.005000168,0.11086035,0.011103033,0.012455394,0.012874976,0.258630181,2.54E-07,0.047508937,0.142453681,0.116792984,0.340291603,0.290968138,0.029480712,0.109261774,0.031761277,0.36028212,1.086455023,0.243602344,0.423971689,0.144907795,0.750182949,0.268105001,25.61687744,0.01106434,0.012415713,0.012828076,0.257914834,0.129822132,0.002695209,0.04,0.02,1.08E-05,1.383939568,0.018120354,152.9937041
51,SteadPy,1.089892639,0.011282216,0.007239333,0.135341232,0.009878936,0.01119099,0.016456311,0.385604079,1.95E-07,0.058016911,0.160666455,0.142702896,0.333694943,0.374801341,0.027201146,0.131018612,0.031043003,0.474696043,1.098303864,0.214041343,0.568440325,0.126785654,0.778384936,0.378435523,25.64246681,0.00985739,0.011168679,0.016418792,0.384936767,0.151402925,0.00502089,0.04,0.02,8.29E-06,1.686756438,0.013192016,122.6939921
52,SteadPy,1.129382045,0.010149519,0.005008036,0.115045308,0.01240979,0.013505082,0.020099353,0.554203802,2.53E-07,0.057456004,0.132124285,0.116556907,0.284541313,0.330142603,0.026427208,0.118610594,0.030562496,0.433741535,1.225216283,0.278516018,0.478854422,0.137662387,0.707364097,0.367161983,25.53554728,0.012378963,0.013474415,0.02004716,0.553111352,0.123626977,0.003964217,0.04,0.02,1.09E-05,1.710470388,0.012463337,126.2372591
53,SteadPy,28.23636522,0.304880295,0.089589975,5.442500365,1.535521287,1.690038347,3.436519944,13.5758152,2.70E-07,0.062846874,0.001369609,0.146977444,0.283543421,0.247350447,0.029326294,0.096637192,0.026727356,0.348083412,0.969436753,0.011225744,0.289611448,0.019967519,0.007314921,0.148915783,25.42819895,0.915524295,1.043941142,2.012030137,8.832136116,7.13E-05,2.26E-05,0.04,0.02,1.41E-05,2.209476311,0.002029365,128.0372212
54,SteadPy,1.019066203,0.01516813,0.004869879,0.087712933,0.011201978,0.011400137,0.01488869,0.233309482,2.57E-07,0.057135519,0.168419286,0.144978654,0.337889908,0.28859803,0.034047158,0.100068809,0.032059727,0.389134805,1.186670849,0.262366905,0.423331242,0.132332676,0.703670857,0.309490735,25.58897663,0.011174536,0.011374609,0.014850564,0.232855967,0.157291148,0.00379126,0.04,0.02,1.11E-05,1.619345828,0.014879355,131.255451
55,SteadPy,1.165700399,0.014268763,0.005369887,0.12564967,0.014696063,0.016964252,0.02573253,0.312318311,2.48E-07,0.061367437,0.164765266,0.145398592,0.305767211,0.311766921,0.037764808,0.124336078,0.033161184,0.445791473,1.245946615,0.238772843,0.517190219,0.129696421,0.924361352,0.328102261,25.59140781,0.014665,0.016931476,0.025675673,0.311794519,0.15539942,0.004721216,0.04,0.02,1.04E-05,1.735553702,0.012851545,122.9719687
56,SteadPy,1.323380772,0.013739691,0.006288511,0.135875123,0.011085438,0.012601787,0.01565122,1.068476492,2.77E-07,0.054122731,0.144396513,0.139489059,0.291464195,0.367767175,0.03762156,0.119165702,0.030379033,0.490730332,1.232695985,0.243834727,0.486739683,0.170506172,0.834629821,0.313956537,25.6474215,0.011060836,0.012576222,0.015614909,1.066594927,0.136259369,0.006292072,0.04,0.02,1.18E-05,1.651668921,0.012695105,119.5377424
57,SteadPy,1.147574547,0.012267191,0.007600112,0.147049285,0.013187545,0.014932674,0.019279288,0.372063141,2.76E-07,0.057983081,0.169886867,0.150258753,0.316373507,0.308658622,0.029009754,0.130116089,0.032950602,0.480729848,1.022720984,0.215287904,0.434641762,0.16194803,0.76782769,0.327132806,25.64303695,0.013157422,0.014901496,0.019233254,0.371388801,0.159517065,0.004610064,0.04,0.02,1.16E-05,1.643390768,0.014325925,122.0372541
58,SteadPy,1.078979023,0.012686308,0.006771071,0.107685238,0.013147438,0.015245111,0.019649587,0.167810425,2.85E-07,0.056505608,0.161299511,0.134698061,0.280750033,0.353469704,0.028819038,0.110085418,0.037850658,0.443982649,1.221510355,0.296672987,0.498082998,0.143014909,0.883533301,0.340382336,25.57141175,0.013109577,0.015204979,0.019590437,0.167426926,0.148861474,0.002887204,0.04,0.02,1.18E-05,1.546330379,0.016429916,122.0924423
59,SteadPy,1.028588808,0.017393655,0.006022557,0.080841131,0.015418356,0.016866971,0.012131719,0.134008006,2.63E-07,0.05232038,0.147084575,0.122858145,0.2859168,0.2962851,0.030738011,0.120744859,0.029446208,0.375458837,1.137181052,0.269426391,0.420834278,0.166457548,0.834363416,0.329577723,25.61037041,0.015375841,0.016824455,0.01209675,0.13371477,0.136674862,0.003806343,0.04,0.02,1.11E-05,1.538615211,0.015321613,125.3581495
60,SteadPy,1.134905386,0.013281513,0.005989372,0.094906564,0.011689902,0.012305882,0.014887636,0.632202261,2.49E-07,0.054225322,0.161384043,0.148600399,0.342431157,0.307721693,0.031867704,0.098693538,0.030528995,0.408386491,1.029652336,0.235772766,0.373528719,0.1294554,0.660183069,0.269394952,25.54926114,0.011664675,0.012281607,0.014854051,0.631119749,0.152361772,0.006111133,0.04,0.02,1.07E-05,1.632783711,0.01349786,127.7487781
61,SteadPy,8.279946149,0.099044411,0.030954348,4.976912977,0.103415819,0.127045721,0.499362665,17.24917907,6.46E-07,0.040377993,0.010553882,0.122103806,0.297631644,0.265350663,0.025372767,0.092396345,0.029929228,0.389568971,1.120680695,0.035324464,0.425914219,0.13204766,0.007054936,0.238148512,25.60120934,0.047423785,0.061108269,0.223494372,8.907874596,0.000319105,1.00E-05,0.04,0.02,3.29E-05,1.37446033,0.015554957,154.7204239
62,SteadPy,1610.060387,0.036710999,0.012365093,5.412976865,4.405995309,6.148626902,2.560707198,10.03586644,0.006015267,2.70E-05,0.016013464,0.128879288,0.256158187,0.24660257,0.027513343,0.082830349,0.028571025,0.368969655,1.10492785,0.006926681,0.00690707,0.007060917,0.006847246,0.00722203,25.45932894,2.557576529,3.702873218,1.458615524,6.37929395,0.000738218,1.22E-05,0.04,0.02,0.290047706,0.000827173,0.020793219,178.4673116
63,SteadPy,1.017829052,0.009870429,0.00540043,0.0907095,0.015031123,0.017037061,0.016742094,0.202944952,2.04E-07,0.05254272,0.150357965,0.125615764,0.360106155,0.294429073,0.031053193,0.099500402,0.027485527,0.454714677,1.015853716,0.254081388,0.382859288,0.141012556,0.679690838,0.3535036,25.57517124,0.014987434,0.016991794,0.016691227,0.20247684,0.138928979,0.003195357,0.04,0.02,8.79E-06,1.52656607,0.016023952,174.5052328
64,SteadPy,46.21330901,0.038235278,0.024840093,5.409530951,2.642821005,3.281520041,3.148526066,12.19594598,3.62E-05,0.0163546,0.023004412,0.149544231,0.287073347,0.264596828,0.033545977,0.105563183,0.030866104,0.427896894,1.057145007,0.008878268,0.172020948,0.009341096,0.007290247,0.1294142,25.41856185,1.659073864,2.128230139,1.943652395,8.295036331,0.001292218,1.85E-05,0.04,0.02,0.001779762,0.514213608,0.030207021,128.4653888
65,SteadPy,1.058327656,0.016832929,0.004644508,0.090780415,0.010041552,0.011049651,0.013707742,0.402530996,2.54E-07,0.050229448,0.153398896,0.137087096,0.362294298,0.332136765,0.023454066,0.100667225,0.027978964,0.370350637,1.32115907,0.215739989,0.463934448,0.149087461,0.793446652,0.297014866,25.58517861,0.010018458,0.011026421,0.013674787,0.401796411,0.144474689,0.006094303,0.04,0.02,1.11E-05,1.570705571,0.014006131,169.0305815
66,SteadPy,1.020072711,0.009725755,0.004419382,0.081337906,0.008437814,0.010683892,0.017530078,0.400161594,1.78E-07,0.05421671,0.16078389,0.145422857,0.363801726,0.296389358,0.023447745,0.104206322,0.024870234,0.451755663,1.19540241,0.242743662,0.449908179,0.105240813,0.748953646,0.29027186,25.69719333,0.008420804,0.010664205,0.017493136,0.399521544,0.1523888,0.006527346,0.04,0.02,7.96E-06,1.679636375,0.012668072,163.3612397
67,SteadPy,1290.650562,0.555847578,0.121547323,5.499910573,4.062141607,5.088397205,2.158875345,9.907336471,0.004781387,6.76E-07,0.016014894,0.139858451,0.246477938,0.253377394,0.025320932,0.094963045,0.025596468,0.346577001,1.159466459,0.007232623,0.007321882,0.006851221,0.006963653,0.006921105,25.50742171,2.715238173,3.501158009,1.421620806,7.110077376,0.001112427,2.86E-05,0.04,0.02,0.231461339,2.24E-05,0.02312222,126.191757
68,SteadPy,0.954003912,0.013174002,0.005415245,0.078993894,0.011297189,0.012731467,0.011619238,0.082331665,2.50E-07,0.052238277,0.154832569,0.129123572,0.303781081,0.342183408,0.02752626,0.104752951,0.026270572,0.379260476,1.184866169,0.220836564,0.431580725,0.154238163,0.857502114,0.364779757,25.56995824,0.01126665,0.012700007,0.011586405,0.082155057,0.143913601,0.00368879,0.04,0.02,1.09E-05,1.54328529,0.015580566,176.2589545
69,SteadPy,0.960627625,0.01120634,0.004423901,0.092872716,0.01154456,0.01337069,0.016756387,0.165782063,2.30E-07,0.067597611,0.136258252,0.114614512,0.35239541,0.294898937,0.02559155,0.089745639,0.023888799,0.408398814,1.043736717,0.249023408,0.447066899,0.123357613,0.703747562,0.339738649,25.62546284,0.011520751,0.013345485,0.016720263,0.165510787,0.128509875,0.003229945,0.04,0.02,1.03E-05,1.934174739,0.010083851,173.5021513
70,SteadPy,1.129921813,0.012550395,0.005255882,0.101013216,0.010329702,0.010371959,0.017228495,0.601058497,2.40E-07,0.049262066,0.162457808,0.148433192,0.295920025,0.285514735,0.031534272,0.10128461,0.034015451,0.405588687,1.033067385,0.235559145,0.406505776,0.16339083,0.829576857,0.32549082,25.52397862,0.010305232,0.010349499,0.01718583,0.599928652,0.152667546,0.006123302,0.04,0.02,1.04E-05,1.51085076,0.015091564,124.7798593
71,SteadPy,1.101648124,0.010695786,0.005826937,0.090027855,0.013823331,0.01552524,0.016301662,0.483742838,2.27E-07,0.047163667,0.152346262,0.134522495,0.321501226,0.329284949,0.028885063,0.100231071,0.030528932,0.437100082,1.134048605,0.253606442,0.405379506,0.129106751,0.681954963,0.306438307,25.63301346,0.013785385,0.015486282,0.016254885,0.482689074,0.14182409,0.004847515,0.04,0.02,9.77E-06,1.445945626,0.016276942,125.2554748
